,,CH0601,CH0602,CH0603,CH0604,CH0605
2025/9/8,18:49:16,30.9,30.1,29.8,29.8,13.25
2025/9/8,18:49:17,31.6,30.2,29.9,29.8,13.25
2025/9/8,18:49:18,32.1,30.2,29.9,29.9,13.26
2025/9/8,18:49:19,32.8,30.4,29.9,30,13.27
2025/9/8,18:49:20,34,30.6,30,30.1,13.28
2025/9/8,18:49:21,35.1,31.1,30.1,30.2,13.27
2025/9/8,18:49:22,36.2,32,30.3,30.5,13.28
2025/9/8,18:49:23,37.6,32,30.4,30.5,13.28
2025/9/8,18:49:24,39.3,31.7,30.4,30.4,13.28
2025/9/8,18:49:25,41,31.4,30.3,30.4,13.27
2025/9/8,18:49:26,42.7,31.3,30.3,30.3,13.26
2025/9/8,18:49:27,44.2,31.4,30.2,30.2,13.25
2025/9/8,18:49:28,45.6,31.7,30.2,30.2,13.25
2025/9/8,18:49:29,46.9,31.6,30.2,30.1,13.24
2025/9/8,18:49:30,48.1,31.4,30.1,30.1,13.24
2025/9/8,18:49:31,49,31.1,30.1,30,13.25
2025/9/8,18:49:32,49.9,30.9,30,30,13.24
2025/9/8,18:49:33,50.9,30.8,30,29.9,13.23
2025/9/8,18:49:34,51.8,30.7,30,29.9,13.21
2025/9/8,18:49:35,52.7,30.7,30,29.9,13.22
2025/9/8,18:49:36,53.5,30.7,30,29.9,13.21
2025/9/8,18:49:37,54.3,30.6,29.9,29.8,13.21
2025/9/8,18:49:38,58,30.6,30,29.9,13.21
2025/9/8,18:49:39,62.2,30.5,29.9,29.9,13.19
2025/9/8,18:49:40,62.8,30.5,29.9,29.9,13.19
2025/9/8,18:49:41,63.3,30.4,29.9,29.9,13.2
2025/9/8,18:49:42,63.8,30.4,29.9,29.9,13.2
2025/9/8,18:49:43,64.9,30.4,29.9,29.9,13.18
2025/9/8,18:49:44,66.6,30.4,29.9,29.9,13.18
2025/9/8,18:49:45,68,30.4,29.9,29.9,13.2
2025/9/8,18:49:46,70.3,30.4,29.9,29.9,13.21
2025/9/8,18:49:47,73.3,30.4,29.9,29.8,13.21
2025/9/8,18:49:48,77.7,30.4,29.8,29.8,13.2
2025/9/8,18:49:49,81.5,30.4,29.9,29.8,13.2
2025/9/8,18:49:50,83.8,30.4,29.8,29.8,13.19
2025/9/8,18:49:51,86,30.4,29.8,29.8,13.19
2025/9/8,18:49:52,88.7,30.4,29.8,29.8,13.19
2025/9/8,18:49:53,96.6,30.4,29.9,29.8,13.2
2025/9/8,18:49:54,100.9,30.4,29.9,29.8,13.17
2025/9/8,18:49:55,103.7,30.4,29.9,29.8,13.16
2025/9/8,18:49:56,109.7,30.4,29.9,29.8,13.15
2025/9/8,18:49:57,113.5,30.4,29.9,29.8,13.17
2025/9/8,18:49:58,116.6,30.5,29.9,29.8,13.17
2025/9/8,18:49:59,118.8,30.5,29.9,29.8,13.18
2025/9/8,18:50:00,118.7,30.6,29.9,29.8,13.16
2025/9/8,18:50:01,118.4,30.6,29.9,29.8,13.15
2025/9/8,18:50:02,119.6,30.7,29.9,29.8,13.15
2025/9/8,18:50:03,121.9,30.7,29.9,29.8,13.15
2025/9/8,18:50:04,126.2,30.8,29.9,29.8,13.13
2025/9/8,18:50:05,135.9,30.8,29.9,29.8,13.13
2025/9/8,18:50:06,139.4,30.8,29.9,29.8,13.13
2025/9/8,18:50:07,145.8,31.1,30,29.8,13.13
2025/9/8,18:50:08,145.7,38.1,31.3,31.1,13.12
2025/9/8,18:50:09,142.8,44.8,33,32,13.14
2025/9/8,18:50:10,136.3,49.8,34.2,33,13.11
2025/9/8,18:50:11,135.7,61.7,38.4,37.7,13.08
2025/9/8,18:50:12,151.3,74.9,44.7,44.5,13.09
2025/9/8,18:50:13,120.1,84.3,50.2,49,13.08
2025/9/8,18:50:14,117.8,89.5,53.5,50.9,13.07
2025/9/8,18:50:15,122.7,90.9,55.3,52,13.05
2025/9/8,18:50:16,123.9,91.4,56.4,52.8,12.98
2025/9/8,18:50:17,117.2,92.2,57.8,55.1,12.98
2025/9/8,18:50:18,98.7,90,58.8,56.2,13
2025/9/8,18:50:19,104,83.8,57.9,54.3,13
2025/9/8,18:50:20,104.4,76.8,55.7,52,12.95
2025/9/8,18:50:21,101.1,70.7,53.2,49.6,12.93
2025/9/8,18:50:22,95.6,65.3,50.9,47.4,12.92
2025/9/8,18:50:23,96.2,60.8,48.7,45.5,12.87
2025/9/8,18:50:24,88.2,57.3,46.7,43.8,12.87
2025/9/8,18:50:25,76.3,54.2,45,42.3,12.9
2025/9/8,18:50:26,63.8,51.6,43.5,41.3,12.86
2025/9/8,18:50:27,52.4,49.4,42.2,40.6,12.83
2025/9/8,18:50:28,50.9,47.6,41.2,39.9,12.8
2025/9/8,18:50:29,47.9,46.1,40.3,39.2,12.69
2025/9/8,18:50:30,52.7,44.8,39.5,38.6,12.56
2025/9/8,18:50:31,56.4,43.8,39.1,38.2,12.6
2025/9/8,18:50:32,56.2,43.1,38.7,38.1,12.52
2025/9/8,18:50:33,53,42.4,38.2,37.8,12.41
2025/9/8,18:50:34,52.2,41.9,37.7,37.6,12.35
2025/9/8,18:50:35,52.7,41.4,37.4,37.4,12.22
2025/9/8,18:50:36,49.7,41,37,37.2,12.07
2025/9/8,18:50:37,47,40.7,36.8,37.3,11.88
2025/9/8,18:50:38,51.6,40.4,36.9,37.4,11.68
2025/9/8,18:50:39,55.1,40.3,36.9,37.3,11.57
2025/9/8,18:50:40,56.5,40.6,37.2,37.5,11.49
2025/9/8,18:50:41,55.4,42.4,37.5,37.6,11.45
2025/9/8,18:50:42,56.9,42.9,37.7,37.8,11.4
2025/9/8,18:50:43,59.8,42.8,37.8,37.9,11.33
2025/9/8,18:50:44,59.6,42.7,38,38.2,11.24
2025/9/8,18:50:45,55.3,42.4,38.1,38.3,11.19
2025/9/8,18:50:46,50.2,42.2,38.2,38.3,10.86
2025/9/8,18:50:47,49.2,42,38.2,38.3,11.07
2025/9/8,18:50:48,51.5,41.9,38.2,38.4,11.06
2025/9/8,18:50:49,47.5,41.8,38.3,38.6,10.99
2025/9/8,18:50:50,51,41.7,38.4,38.8,10.86
2025/9/8,18:50:51,52.1,41.6,38.5,39.2,10.71
2025/9/8,18:50:52,55.3,41.5,38.5,39.4,10.69
2025/9/8,18:50:53,60.7,41.4,38.4,39.5,10.63
2025/9/8,18:50:54,63.4,41.3,38.4,39.5,10.55
2025/9/8,18:50:55,61.5,41.2,38.4,39.5,10.47
2025/9/8,18:50:56,60.8,41.3,38.5,39.4,10.42
2025/9/8,18:50:57,63.8,41.4,38.7,39.1,10.39
2025/9/8,18:50:58,60.9,41.8,39.3,38.3,10.35
2025/9/8,18:50:59,60,42.1,39.8,37.8,10.33
2025/9/8,18:51:00,67,42.7,40.5,37.5,10.32
2025/9/8,18:51:01,68.5,43.6,41.3,37.6,10.31
2025/9/8,18:51:02,71.2,44.1,41.8,37.8,10.31
2025/9/8,18:51:03,72.4,44.4,42.2,38.1,10.3
2025/9/8,18:51:04,74.4,44.4,42.3,37.9,10.28
2025/9/8,18:51:05,67,44.4,42.3,37.8,10.25
2025/9/8,18:51:06,68.7,44.9,42.8,37.8,10.22
2025/9/8,18:51:07,72.4,45.4,43.1,37.6,10.19
2025/9/8,18:51:08,73.2,45.7,43.5,37.8,10.16
2025/9/8,18:51:09,71.9,46,43.6,38.2,10.13
2025/9/8,18:51:10,72.1,46.5,43.7,38.2,10.11
2025/9/8,18:51:11,76.1,47,43.9,38.5,10.09
2025/9/8,18:51:12,78.9,47.1,43.9,38.5,10.08
2025/9/8,18:51:13,74.6,47.2,44,38.6,10.07
2025/9/8,18:51:14,72.2,47.5,44.1,38,10.05
2025/9/8,18:51:15,69,47.9,44,37.4,10.04
2025/9/8,18:51:16,71.1,48.7,43.4,36.9,10.03
2025/9/8,18:51:17,72.9,49.1,42.9,36.3,10.03
2025/9/8,18:51:18,70.7,49.3,42.2,35.9,10.03
2025/9/8,18:51:19,69.7,49.1,41.4,35.5,10.03
2025/9/8,18:51:20,71.5,48.6,40.5,35,10.03
2025/9/8,18:51:21,72,48.3,39.8,34.6,10.03
2025/9/8,18:51:22,71.7,48.2,39.1,34.3,10.03
2025/9/8,18:51:23,72.6,47.9,38.5,34,10.03
2025/9/8,18:51:24,69.7,47.4,37.9,33.6,10.03
2025/9/8,18:51:25,67.8,47.1,37.4,33.4,10.03
2025/9/8,18:51:26,69.8,46.9,36.9,33.2,10.03
2025/9/8,18:51:27,69.1,46.6,36.5,33,10.03
2025/9/8,18:51:28,71.6,46.6,36.1,32.9,10.03
2025/9/8,18:51:29,75.8,46.3,35.8,32.7,10.03
2025/9/8,18:51:30,78.9,45.9,35.5,32.6,10.03
2025/9/8,18:51:31,80.8,45.6,35.2,32.4,10.03
2025/9/8,18:51:32,81.6,45.2,34.9,32.3,10.03
2025/9/8,18:51:33,81.3,45,34.6,32.2,10.03
2025/9/8,18:51:34,79.4,45,34.4,32.1,10.03
2025/9/8,18:51:35,80.1,45.2,34.4,32,10.03
2025/9/8,18:51:36,82.6,45.4,34.3,31.9,10.03
2025/9/8,18:51:37,85.7,45.2,34.1,31.8,10.03
2025/9/8,18:51:38,82.1,45.3,34,31.8,10.03
2025/9/8,18:51:39,81.2,45.6,34,31.9,10.03
2025/9/8,18:51:40,79.4,45.8,33.9,31.8,10.03
2025/9/8,18:51:41,80,45.8,33.8,31.7,10.03
2025/9/8,18:51:42,75.7,46.1,33.7,31.9,10.03
2025/9/8,18:51:43,76.2,46.1,33.6,32,10.03
2025/9/8,18:51:44,71.8,46.2,33.5,32.1,10.03
2025/9/8,18:51:45,70.7,46.2,33.5,32.1,10.03
2025/9/8,18:51:46,71.6,46.4,33.4,32.1,10.03
2025/9/8,18:51:47,70.5,46.3,33.3,31.9,10.03
2025/9/8,18:51:48,68.2,46,33.2,31.8,10.03
2025/9/8,18:51:49,66.7,45.6,33.1,31.7,10.03
2025/9/8,18:51:50,69.7,45.6,33,31.6,10.03
2025/9/8,18:51:51,71.8,45.5,32.9,31.5,10.03
2025/9/8,18:51:52,70.2,45.9,32.8,31.5,10.03
2025/9/8,18:51:53,72.1,46.1,32.7,31.5,10.03
2025/9/8,18:51:54,67.9,46.1,32.7,31.4,10.03
2025/9/8,18:51:55,64,46,32.7,31.5,10.03
2025/9/8,18:51:56,68.7,46.1,32.6,31.4,10.03
2025/9/8,18:51:57,70,46.4,32.6,31.4,10.03
2025/9/8,18:51:58,71.6,46.3,32.5,31.3,10.03
2025/9/8,18:51:59,71.6,46.2,32.5,31.2,10.03
2025/9/8,18:52:00,71.3,47.3,32.5,31.2,10.03
2025/9/8,18:52:01,72.7,47.9,32.4,31.1,10.03
2025/9/8,18:52:02,70.6,47.9,32.4,31.1,10.03
2025/9/8,18:52:03,70.1,47.9,32.4,31.1,10.03
2025/9/8,18:52:04,71,47.8,32.4,31,10.03
2025/9/8,18:52:05,74,47.4,32.4,31,10.03
2025/9/8,18:52:06,74.6,47.2,32.3,31,10.03
2025/9/8,18:52:07,73.8,46.9,32.3,30.9,10.03
2025/9/8,18:52:08,72.8,47.9,32.2,30.9,10.03
2025/9/8,18:52:09,72.8,48.7,32.2,30.9,10.03
2025/9/8,18:52:10,72.3,49.1,32.2,30.9,10.03
2025/9/8,18:52:11,72,49.6,32.2,30.9,10.03
2025/9/8,18:52:12,73.5,49.4,32.2,30.9,10.03
2025/9/8,18:52:13,75.1,49.1,32.1,30.9,10.03
2025/9/8,18:52:14,75.8,48.7,32.1,30.8,10.03
2025/9/8,18:52:15,78.1,48.2,32,30.8,10.03
2025/9/8,18:52:16,79.4,47.6,32,30.8,10.03
2025/9/8,18:52:17,79.6,47.2,31.9,30.7,10.03
2025/9/8,18:52:18,80.2,46.9,31.9,30.7,10.03
2025/9/8,18:52:19,80.5,47.2,31.9,30.7,10.03
2025/9/8,18:52:20,82.1,47.6,31.9,30.7,10.03
2025/9/8,18:52:21,81.4,47.6,31.9,30.7,10.03
2025/9/8,18:52:22,81.5,47.5,31.9,30.7,10.03
2025/9/8,18:52:23,83.7,47.4,31.9,30.7,10.03
2025/9/8,18:52:24,78.6,47.4,31.9,30.7,10.03
2025/9/8,18:52:25,74.3,47.2,31.8,30.7,10.03
2025/9/8,18:52:26,73.2,46.9,31.8,30.7,10.03
2025/9/8,18:52:27,76.6,46.8,31.8,30.6,10.03
2025/9/8,18:52:28,78.2,46.7,31.8,30.6,10.03
2025/9/8,18:52:29,80.2,46.5,31.7,30.6,10.03
2025/9/8,18:52:30,80.5,46.4,31.7,30.6,10.03
2025/9/8,18:52:31,81.7,46.2,31.7,30.6,10.03
2025/9/8,18:52:32,79.3,46.2,31.7,30.6,10.03
2025/9/8,18:52:33,79.2,46.1,31.7,30.6,10.03
2025/9/8,18:52:34,78.2,46,31.7,30.6,10.03
2025/9/8,18:52:35,77.1,46,31.7,30.6,10.03
2025/9/8,18:52:36,76.7,46,31.6,30.6,10.03
2025/9/8,18:52:37,79.3,46,31.6,30.5,10.03
2025/9/8,18:52:38,80.3,46,31.6,30.5,10.03
2025/9/8,18:52:39,80.6,46,31.6,30.5,10.03
2025/9/8,18:52:40,80.3,45.9,31.6,30.5,10.03
2025/9/8,18:52:41,81.2,45.9,31.6,30.5,10.03
2025/9/8,18:52:42,79.4,45.8,31.6,30.5,10.03
2025/9/8,18:52:43,76.3,45.8,31.5,30.5,10.03
2025/9/8,18:52:44,75.2,45.8,31.5,30.5,10.03
2025/9/8,18:52:45,73.5,45.9,31.5,30.5,10.03
2025/9/8,18:52:46,73,45.8,31.5,30.5,10.03
2025/9/8,18:52:47,73.2,45.9,31.5,30.5,10.03
2025/9/8,18:52:48,71.6,45.8,31.5,30.5,10.03
2025/9/8,18:52:49,70.6,45.8,31.4,30.5,10.03
2025/9/8,18:52:50,68,45.8,31.4,30.4,10.03
2025/9/8,18:52:51,66.2,45.8,31.4,30.4,10.03
2025/9/8,18:52:52,66.3,45.8,31.4,30.4,10.03
2025/9/8,18:52:53,65.6,45.9,31.4,30.4,10.03
2025/9/8,18:52:54,70.3,45.9,31.4,30.4,10.03
2025/9/8,18:52:55,72.7,45.9,31.4,30.4,10.03
2025/9/8,18:52:56,75.4,45.9,31.4,30.4,10.03
2025/9/8,18:52:57,77.8,45.9,31.4,30.4,10.03
2025/9/8,18:52:58,79.1,45.9,31.4,30.4,10.03
2025/9/8,18:52:59,79.7,45.9,31.4,30.4,10.03
2025/9/8,18:53:00,82.2,45.9,31.4,30.4,10.03
2025/9/8,18:53:01,82,46,31.4,30.4,10.03
2025/9/8,18:53:02,80.8,46.1,31.4,30.4,10.03
2025/9/8,18:53:03,78.6,46.2,31.4,30.4,10.03
2025/9/8,18:53:04,74.4,46.4,31.4,30.4,10.03
2025/9/8,18:53:05,70.1,46.5,31.4,30.4,10.03
2025/9/8,18:53:06,69,46.6,31.4,30.4,10.03
2025/9/8,18:53:07,70.8,46.7,31.4,30.4,10.03
2025/9/8,18:53:08,72.7,46.7,31.4,30.4,10.03
2025/9/8,18:53:09,73.6,46.8,31.4,30.4,10.03
2025/9/8,18:53:10,75.4,46.7,31.4,30.4,10.03
2025/9/8,18:53:11,72.1,46.7,31.4,30.4,10.03
2025/9/8,18:53:12,74.2,46.8,31.4,30.4,10.03
2025/9/8,18:53:13,74.3,46.9,31.4,30.4,10.03
2025/9/8,18:53:14,73.2,46.9,31.4,30.4,10.03
2025/9/8,18:53:15,73.8,46.9,31.4,30.4,10.03
2025/9/8,18:53:16,74,47,31.4,30.4,10.03
2025/9/8,18:53:17,74.7,47,31.4,30.4,10.03
2025/9/8,18:53:18,74.8,47,31.4,30.4,10.03
2025/9/8,18:53:19,75.4,47.1,31.4,30.4,10.03
2025/9/8,18:53:20,73.3,47.2,31.3,30.4,10.03
2025/9/8,18:53:21,71,47.2,31.4,30.4,10.03
2025/9/8,18:53:22,71.2,47.2,31.3,30.4,10.03
2025/9/8,18:53:23,68.4,47.3,31.3,30.3,10.03
2025/9/8,18:53:24,65.6,47.4,31.3,30.4,10.03
2025/9/8,18:53:25,64.9,47.4,31.3,30.3,10.03
2025/9/8,18:53:26,62.9,47.4,31.3,30.4,10.03
2025/9/8,18:53:27,66.7,47.5,31.3,30.4,10.03
2025/9/8,18:53:28,69.6,47.4,31.3,30.3,10.03
2025/9/8,18:53:29,71.3,47.5,31.3,30.3,10.03
2025/9/8,18:53:30,70,47.6,31.3,30.3,10.03
2025/9/8,18:53:31,66.3,47.6,31.3,30.3,10.03
2025/9/8,18:53:32,68.8,47.7,31.3,30.3,10.03
2025/9/8,18:53:33,69.8,47.7,31.3,30.3,10.03
2025/9/8,18:53:34,70.9,47.8,31.3,30.3,10.03
2025/9/8,18:53:35,74.5,47.8,31.3,30.3,10.03
2025/9/8,18:53:36,77,47.8,31.3,30.3,10.03
2025/9/8,18:53:37,78,47.8,31.3,30.3,10.03
2025/9/8,18:53:38,76.5,47.9,31.3,30.3,10.03
2025/9/8,18:53:39,76.7,47.9,31.3,30.3,10.03
2025/9/8,18:53:40,76.6,48,31.3,30.3,10.03
2025/9/8,18:53:41,76.8,48.1,31.3,30.4,10.03
2025/9/8,18:53:42,75.1,48.2,31.3,30.4,10.03
2025/9/8,18:53:43,75.2,48.1,31.3,30.4,10.03
2025/9/8,18:53:44,77,48.1,31.3,30.4,10.03
2025/9/8,18:53:45,73.6,48,31.3,30.4,10.03
2025/9/8,18:53:46,71.7,48,31.2,30.3,10.03
2025/9/8,18:53:47,71.8,48,31.3,30.4,10.03
2025/9/8,18:53:48,74.8,48,31.2,30.3,10.03
2025/9/8,18:53:49,76.2,48,31.2,30.3,10.03
2025/9/8,18:53:50,74.4,48,31.2,30.3,10.03
2025/9/8,18:53:51,69.3,47.9,31.2,30.3,10.03
2025/9/8,18:53:52,65.1,47.9,31.2,30.3,10.03
2025/9/8,18:53:53,63.1,47.9,31.2,30.3,10.03
2025/9/8,18:53:54,62.8,48,31.2,30.3,10.03
2025/9/8,18:53:55,63,48,31.2,30.3,10.03
2025/9/8,18:53:56,66.4,48.1,31.2,30.3,10.03
2025/9/8,18:53:57,68.2,48.2,31.2,30.3,10.03
2025/9/8,18:53:58,69.4,48.4,31.3,30.3,10.03
2025/9/8,18:53:59,69,48.5,31.3,30.3,10.03
2025/9/8,18:54:00,69.7,48.7,31.4,30.3,10.03
2025/9/8,18:54:01,72.2,48.9,31.4,30.3,10.03
2025/9/8,18:54:02,72,48.9,31.4,30.3,10.03
2025/9/8,18:54:03,68.5,48.8,31.4,30.3,10.03
2025/9/8,18:54:04,67,48.7,31.3,30.3,10.03
2025/9/8,18:54:05,66.1,48.6,31.3,30.3,10.03
2025/9/8,18:54:06,65,48.6,31.3,30.3,10.03
2025/9/8,18:54:07,66.4,48.6,31.3,30.2,10.03
2025/9/8,18:54:08,69.3,48.5,31.3,30.3,10.03
2025/9/8,18:54:09,69.2,48.5,31.3,30.2,10.03
2025/9/8,18:54:10,67.7,48.6,31.3,30.3,10.03
2025/9/8,18:54:11,66,48.5,31.3,30.2,10.03
2025/9/8,18:54:12,64.1,48.5,31.2,30.2,10.03
2025/9/8,18:54:13,64.7,48.5,31.2,30.2,10.03
2025/9/8,18:54:14,63.4,48.5,31.2,30.2,10.03
2025/9/8,18:54:15,64.1,48.5,31.2,30.2,10.03
2025/9/8,18:54:16,65.2,48.6,31.2,30.2,10.03
2025/9/8,18:54:17,66,48.6,31.2,30.2,10.03
2025/9/8,18:54:18,65.3,48.6,31.2,30.2,10.03
2025/9/8,18:54:19,66.3,48.7,31.2,30.2,10.03
2025/9/8,18:54:20,67.1,48.7,31.2,30.2,10.03
2025/9/8,18:54:21,68.6,48.8,31.2,30.2,10.03
2025/9/8,18:54:22,67.8,48.7,31.2,30.2,10.03
2025/9/8,18:54:23,68.1,48.8,31.2,30.2,10.03
2025/9/8,18:54:24,67.1,49,31.2,30.3,10.03
2025/9/8,18:54:25,68.5,49.1,31.3,30.3,10.03
2025/9/8,18:54:26,71.7,49.3,31.3,30.3,10.03
2025/9/8,18:54:27,73.3,49.4,31.3,30.3,10.03
2025/9/8,18:54:28,75.6,49.5,31.3,30.3,10.03
2025/9/8,18:54:29,76.9,49.6,31.3,30.3,10.03
2025/9/8,18:54:30,75.9,49.8,31.3,30.3,10.03
2025/9/8,18:54:31,77.1,49.8,31.3,30.3,10.03
2025/9/8,18:54:32,78.1,49.7,31.3,30.3,10.03
2025/9/8,18:54:33,78.5,49.7,31.3,30.2,10.03
2025/9/8,18:54:34,78.1,49.7,31.3,30.3,10.03
2025/9/8,18:54:35,75.1,49.7,31.3,30.2,10.03
2025/9/8,18:54:36,74.5,49.9,31.3,30.2,10.03
2025/9/8,18:54:37,74,50,31.3,30.3,10.03
2025/9/8,18:54:38,71.2,50.1,31.3,30.3,10.03
2025/9/8,18:54:39,68.9,50.2,31.4,30.3,10.03
2025/9/8,18:54:40,71.6,50.1,31.4,30.3,10.03
2025/9/8,18:54:41,70.2,50.1,31.4,30.3,10.03
2025/9/8,18:54:42,72.1,50.1,31.4,30.3,10.03
2025/9/8,18:54:43,73.2,50.2,31.4,30.2,10.03
2025/9/8,18:54:44,72.4,50.2,31.4,30.2,10.03
2025/9/8,18:54:45,70.3,50.2,31.3,30.2,10.03
2025/9/8,18:54:46,69.8,50.1,31.3,30.2,10.03
2025/9/8,18:54:47,67.9,50.1,31.3,30.2,10.03
2025/9/8,18:54:48,65.2,50,31.3,30.2,10.03
2025/9/8,18:54:49,64.9,50,31.3,30.2,10.03
2025/9/8,18:54:50,65.5,50.1,31.3,30.2,10.03
2025/9/8,18:54:51,66.1,50.2,31.3,30.2,10.03
2025/9/8,18:54:52,66.5,50.3,31.3,30.2,10.03
2025/9/8,18:54:53,69.6,50.4,31.3,30.2,10.03
2025/9/8,18:54:54,73.5,50.5,31.3,30.2,10.03
2025/9/8,18:54:55,71.8,50.5,31.2,30.2,10.03
2025/9/8,18:54:56,68.5,50.6,31.3,30.2,10.03
2025/9/8,18:54:57,67.8,50.7,31.3,30.2,10.03
2025/9/8,18:54:58,62.5,50.8,31.3,30.2,10.03
2025/9/8,18:54:59,59.8,50.7,31.3,30.2,10.03
2025/9/8,18:55:00,59.2,50.7,31.3,30.2,10.03
2025/9/8,18:55:01,61.8,50.7,31.3,30.2,10.03
2025/9/8,18:55:02,63.3,50.8,31.3,30.2,10.03
2025/9/8,18:55:03,65.9,50.8,31.3,30.2,10.03
2025/9/8,18:55:04,67.6,50.8,31.3,30.2,10.03
2025/9/8,18:55:05,70.2,50.8,31.3,30.2,10.03
2025/9/8,18:55:06,72.2,50.8,31.3,30.2,10.03
2025/9/8,18:55:07,71.5,50.9,31.3,30.2,10.03
2025/9/8,18:55:08,71.1,51,31.3,30.2,10.03
2025/9/8,18:55:09,73,51,31.3,30.2,10.03
2025/9/8,18:55:10,73,51,31.3,30.2,10.03
2025/9/8,18:55:11,71.7,51.1,31.3,30.2,10.03
2025/9/8,18:55:12,69.9,51.1,31.3,30.2,10.03
2025/9/8,18:55:13,68.7,51.1,31.3,30.1,10.03
2025/9/8,18:55:14,65.6,51.2,31.3,30.1,10.03
2025/9/8,18:55:15,60.2,51.2,31.3,30.2,10.03
2025/9/8,18:55:16,57.2,51.2,31.3,30.2,10.03
2025/9/8,18:55:17,55.7,51.1,31.3,30.2,10.03
2025/9/8,18:55:18,56.2,51,31.3,30.2,10.03
2025/9/8,18:55:19,57.4,50.9,31.3,30.2,10.03
2025/9/8,18:55:20,57.7,50.8,31.3,30.2,10.03
2025/9/8,18:55:21,61.1,50.9,31.3,30.2,10.03
2025/9/8,18:55:22,65.9,50.8,31.3,30.2,10.03
2025/9/8,18:55:23,67.1,50.8,31.3,30.2,10.03
2025/9/8,18:55:24,66.9,50.7,31.2,30.1,10.03
2025/9/8,18:55:25,68.1,50.8,31.2,30.1,10.03
2025/9/8,18:55:26,68.2,50.9,31.2,30.1,10.03
2025/9/8,18:55:27,68.7,51,31.3,30.2,10.03
2025/9/8,18:55:28,68.9,51.1,31.3,30.2,10.03
2025/9/8,18:55:29,70.8,51.1,31.3,30.2,10.03
2025/9/8,18:55:30,69.4,51.2,31.3,30.2,10.03
2025/9/8,18:55:31,68.8,51.3,31.3,30.2,10.03
2025/9/8,18:55:32,69.9,51.3,31.3,30.2,10.03
2025/9/8,18:55:33,69.3,51.4,31.3,30.2,10.03
2025/9/8,18:55:34,69.4,51.5,31.3,30.2,10.03
2025/9/8,18:55:35,68.3,51.7,31.3,30.2,10.03
2025/9/8,18:55:36,67.3,51.9,31.4,30.2,10.03
2025/9/8,18:55:37,65.8,51.9,31.4,30.2,10.03
2025/9/8,18:55:38,65,52,31.4,30.2,10.03
2025/9/8,18:55:39,66.5,52,31.4,30.2,10.03
2025/9/8,18:55:40,68.5,52.1,31.4,30.2,10.03
2025/9/8,18:55:41,69.6,52.1,31.4,30.2,10.03
2025/9/8,18:55:42,69.6,52.1,31.3,30.1,10.03
2025/9/8,18:55:43,67.2,52,31.3,30.1,10.03
2025/9/8,18:55:44,66.7,51.8,31.3,30.1,10.03
2025/9/8,18:55:45,66.5,51.8,31.3,30.1,10.03
2025/9/8,18:55:46,65.4,51.8,31.3,30.1,10.03
2025/9/8,18:55:47,63.4,51.7,31.2,30.1,10.03
2025/9/8,18:55:48,59.9,51.6,31.2,30.1,10.03
2025/9/8,18:55:49,60.6,51.6,31.2,30.1,10.03
2025/9/8,18:55:50,62.7,51.7,31.3,30.1,10.03
2025/9/8,18:55:51,64,51.8,31.3,30.1,10.03
2025/9/8,18:55:52,65,51.9,31.2,30.1,10.03
2025/9/8,18:55:53,68,51.8,31.2,30.1,10.03
2025/9/8,18:55:54,69.4,51.8,31.3,30.1,10.03
2025/9/8,18:55:55,68.2,51.8,31.3,30.1,10.03
2025/9/8,18:55:56,65.7,51.9,31.4,30.1,10.03
2025/9/8,18:55:57,64.5,52.2,31.4,30.1,10.03
2025/9/8,18:55:58,63.6,52.3,31.4,30.2,10.03
2025/9/8,18:55:59,65.4,52.3,31.4,30.1,10.03
2025/9/8,18:56:00,68.7,52.3,31.3,30.1,10.03
2025/9/8,18:56:01,70.7,52.2,31.3,30.1,10.03
2025/9/8,18:56:02,72.4,52.2,31.3,30.1,10.03
2025/9/8,18:56:03,72.3,52.3,31.3,30.2,10.03
2025/9/8,18:56:04,71.6,52.3,31.3,30.1,10.03
2025/9/8,18:56:05,71.8,52.2,31.3,30.1,10.03
2025/9/8,18:56:06,69.9,52.2,31.3,30.1,10.03
2025/9/8,18:56:07,67.9,52.1,31.3,30.1,10.03
2025/9/8,18:56:08,67.4,52.2,31.3,30.1,10.03
2025/9/8,18:56:09,68.6,52.3,31.3,30.1,10.03
2025/9/8,18:56:10,69.4,52.4,31.3,30.2,10.03
2025/9/8,18:56:11,68.7,52.6,31.3,30.2,10.03
2025/9/8,18:56:12,64.1,52.6,31.3,30.2,10.03
2025/9/8,18:56:13,62.5,52.6,31.3,30.2,10.03
2025/9/8,18:56:14,63.6,52.6,31.3,30.2,10.03
2025/9/8,18:56:15,64.3,52.6,31.3,30.2,10.03
2025/9/8,18:56:16,63.8,52.7,31.3,30.1,10.03
2025/9/8,18:56:17,64.2,52.7,31.3,30.1,10.03
2025/9/8,18:56:18,67.9,52.7,31.3,30.1,10.03
2025/9/8,18:56:19,67.2,52.8,31.3,30.1,10.03
2025/9/8,18:56:20,66.9,52.8,31.3,30.1,10.03
2025/9/8,18:56:21,65.1,52.8,31.3,30.1,10.03
2025/9/8,18:56:22,61.4,52.8,31.3,30.1,10.03
2025/9/8,18:56:23,61.8,52.7,31.3,30.1,10.03
2025/9/8,18:56:24,60.1,52.7,31.3,30.1,10.03
2025/9/8,18:56:25,58.7,52.7,31.3,30.1,10.03
2025/9/8,18:56:26,57,52.6,31.2,30.1,10.03
